GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021800027,209,201145,Jeff Green,1610612764,Washington Wizards,2,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,113,227,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,214,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,2,9,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,26,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,219,203085,Austin Rivers,1610612764,Washington Wizards,2,8,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,228,201145,Jeff Green,1610612764,Washington Wizards,2,8,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-103,244,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,230,201145,Jeff Green,1610612764,Washington Wizards,2,8,7,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,33,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,235,203085,Austin Rivers,1610612764,Washington Wizards,2,7,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-38,264,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,247,202322,John Wall,1610612764,Washington Wizards,2,7,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,17,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,253,201145,Jeff Green,1610612764,Washington Wizards,2,6,52,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-85,127,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,257,202693,Markieff Morris,1610612764,Washington Wizards,2,6,27,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,91,44,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,261,203078,Bradley Beal,1610612764,Washington Wizards,2,6,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,128,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,277,202693,Markieff Morris,1610612764,Washington Wizards,2,4,58,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,25,38,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,285,203085,Austin Rivers,1610612764,Washington Wizards,2,4,24,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,12,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,295,203078,Bradley Beal,1610612764,Washington Wizards,2,3,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,30,139,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,298,203078,Bradley Beal,1610612764,Washington Wizards,2,3,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,2,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,300,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,3,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-188,220,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,303,202693,Markieff Morris,1610612764,Washington Wizards,2,2,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,21,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,314,202322,John Wall,1610612764,Washington Wizards,2,1,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,218,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,323,203078,Bradley Beal,1610612764,Washington Wizards,2,1,22,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,25,84,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,328,203078,Bradley Beal,1610612764,Washington Wizards,2,1,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,164,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,337,202322,John Wall,1610612764,Washington Wizards,2,0,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,12,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,340,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,0,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,37,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,355,203078,Bradley Beal,1610612764,Washington Wizards,2,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,178,179,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,369,203490,Otto Porter Jr.,1610612764,Washington Wizards,3,11,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,62,261,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,379,203078,Bradley Beal,1610612764,Washington Wizards,3,10,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-169,218,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,384,203078,Bradley Beal,1610612764,Washington Wizards,3,10,27,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-48,142,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,387,203078,Bradley Beal,1610612764,Washington Wizards,3,9,59,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,242,66,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,395,202322,John Wall,1610612764,Washington Wizards,3,9,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,53,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,399,202693,Markieff Morris,1610612764,Washington Wizards,3,9,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,22,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,405,101133,Ian Mahinmi,1610612764,Washington Wizards,3,8,46,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,56,96,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,415,203078,Bradley Beal,1610612764,Washington Wizards,3,8,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,231,83,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,417,202322,John Wall,1610612764,Washington Wizards,3,8,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-93,235,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,455,202693,Markieff Morris,1610612764,Washington Wizards,3,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,108,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,477,203078,Bradley Beal,1610612764,Washington Wizards,3,5,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,17,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,481,202693,Markieff Morris,1610612764,Washington Wizards,3,4,41,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,111,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,507,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,3,2,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,93,271,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,513,201145,Jeff Green,1610612764,Washington Wizards,3,2,23,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,136,95,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,521,201145,Jeff Green,1610612764,Washington Wizards,3,1,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,193,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,525,201160,Jason Smith,1610612764,Washington Wizards,3,1,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,105,167,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,528,203107,Tomas Satoransky,1610612764,Washington Wizards,3,0,51,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-85,42,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,538,203085,Austin Rivers,1610612764,Washington Wizards,3,0,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,558,203107,Tomas Satoransky,1610612764,Washington Wizards,4,11,33,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,26,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,570,201145,Jeff Green,1610612764,Washington Wizards,4,10,38,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,23,88,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,575,203085,Austin Rivers,1610612764,Washington Wizards,4,10,17,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,35,35,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,578,203085,Austin Rivers,1610612764,Washington Wizards,4,9,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,53,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,601,202322,John Wall,1610612764,Washington Wizards,4,8,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,37,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,608,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,4,8,5,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,606,202322,John Wall,1610612764,Washington Wizards,4,8,5,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,27,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,618,203078,Bradley Beal,1610612764,Washington Wizards,4,7,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,26,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,643,203078,Bradley Beal,1610612764,Washington Wizards,4,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,178,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,647,202322,John Wall,1610612764,Washington Wizards,4,6,18,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,17,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,655,203078,Bradley Beal,1610612764,Washington Wizards,4,5,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,22,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,661,203078,Bradley Beal,1610612764,Washington Wizards,4,5,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,32,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,664,203078,Bradley Beal,1610612764,Washington Wizards,4,4,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,132,214,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,668,203078,Bradley Beal,1610612764,Washington Wizards,4,4,15,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,38,260,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,695,202322,John Wall,1610612764,Washington Wizards,4,2,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,27,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,698,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,4,2,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,229,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,708,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,4,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,185,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,712,202322,John Wall,1610612764,Washington Wizards,4,0,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,16,1,1,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800027,749,203490,Otto Porter Jr.,1610612764,Washington Wizards,4,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,139,245,1,0,20181020,WAS,TOR,2018-19
Shot Chart Detail,0021800046,10,203490,Otto Porter Jr.,1610612764,Washington Wizards,1,11,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-107,131,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,14,202693,Markieff Morris,1610612764,Washington Wizards,1,11,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,160,180,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,31,203078,Bradley Beal,1610612764,Washington Wizards,1,10,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,12,200,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,34,202322,John Wall,1610612764,Washington Wizards,1,10,11,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,70,137,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,38,203078,Bradley Beal,1610612764,Washington Wizards,1,9,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,13,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,41,202693,Markieff Morris,1610612764,Washington Wizards,1,9,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-134,205,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,45,101133,Ian Mahinmi,1610612764,Washington Wizards,1,8,35,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,1,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,49,202693,Markieff Morris,1610612764,Washington Wizards,1,8,11,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,34,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,60,203078,Bradley Beal,1610612764,Washington Wizards,1,7,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,65,203078,Bradley Beal,1610612764,Washington Wizards,1,6,52,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,15,-79,135,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,69,203490,Otto Porter Jr.,1610612764,Washington Wizards,1,6,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-150,190,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,75,202693,Markieff Morris,1610612764,Washington Wizards,1,6,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,78,202322,John Wall,1610612764,Washington Wizards,1,5,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,14,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,85,202322,John Wall,1610612764,Washington Wizards,1,5,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,5,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,89,201160,Jason Smith,1610612764,Washington Wizards,1,4,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,1,158,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,93,203490,Otto Porter Jr.,1610612764,Washington Wizards,1,4,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,101,202322,John Wall,1610612764,Washington Wizards,1,4,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,103,201160,Jason Smith,1610612764,Washington Wizards,1,3,57,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,115,203078,Bradley Beal,1610612764,Washington Wizards,1,3,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,78,150,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,130,202322,John Wall,1610612764,Washington Wizards,1,3,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,111,162,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,132,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,1,3,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-147,197,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,136,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,1,2,37,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,15,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,148,203085,Austin Rivers,1610612764,Washington Wizards,1,1,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,105,260,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,150,203107,Tomas Satoransky,1610612764,Washington Wizards,1,1,47,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,161,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,1,0,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,16,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,165,201145,Jeff Green,1610612764,Washington Wizards,1,0,40,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,49,42,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,168,203085,Austin Rivers,1610612764,Washington Wizards,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-107,224,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,174,201145,Jeff Green,1610612764,Washington Wizards,2,11,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,1,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,181,203085,Austin Rivers,1610612764,Washington Wizards,2,11,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,192,201145,Jeff Green,1610612764,Washington Wizards,2,10,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-1,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,199,203085,Austin Rivers,1610612764,Washington Wizards,2,9,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,207,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,2,9,34,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-3,138,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,209,203078,Bradley Beal,1610612764,Washington Wizards,2,9,4,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,20,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,211,203078,Bradley Beal,1610612764,Washington Wizards,2,8,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,160,198,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,214,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,8,3,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,74,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,246,202322,John Wall,1610612764,Washington Wizards,2,6,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,251,203078,Bradley Beal,1610612764,Washington Wizards,2,6,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-195,147,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,262,201145,Jeff Green,1610612764,Washington Wizards,2,5,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,103,226,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,264,203078,Bradley Beal,1610612764,Washington Wizards,2,5,20,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,11,1,1,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,271,201145,Jeff Green,1610612764,Washington Wizards,2,4,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,106,216,1,0,20181022,POR,WAS,2018-19
Shot Chart Detail,0021800046,284,202322,John Wall,1610612764,Washington Wizards,2,3,55,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,17,1,0,20181022,POR,WAS,2018-19
